Date,Open,High,Low,Close,Volume
12-Oct-05,117.55,118.67,113.53,115.65,6638300
11-Oct-05,119.20,119.79,117.00,117.55,5008900
10-Oct-05,118.00,119.37,117.55,118.51,3352500
7-Oct-05,117.25,118.05,117.20,117.57,3080400
6-Oct-05,117.70,118.56,116.23,116.93,4116700
5-Oct-05,118.92,119.19,117.50,117.75,4328600
4-Oct-05,120.90,121.65,118.89,118.92,3889600
3-Oct-05,121.29,122.36,121.28,121.65,3397800
30-Sep-05,120.89,121.70,120.80,121.58,2621700
29-Sep-05,119.10,121.47,119.03,121.22,4423300
28-Sep-05,120.15,120.87,119.78,120.10,3628900
27-Sep-05,119.70,120.97,119.65,119.67,3878800
26-Sep-05,119.95,120.14,119.30,120.00,3816800
23-Sep-05,118.79,119.91,117.82,119.47,3650100
22-Sep-05,115.68,119.04,114.88,118.50,4805900
21-Sep-05,116.13,117.61,115.50,115.68,5795700
20-Sep-05,120.39,120.40,118.05,118.05,6451100
19-Sep-05,118.10,118.62,117.02,118.28,3144300
16-Sep-05,116.50,118.50,116.30,118.40,6144400
15-Sep-05,115.00,116.15,114.86,115.95,2961800
14-Sep-05,117.75,118.50,115.52,115.90,3386000
13-Sep-05,117.75,117.89,116.74,117.20,2252800
12-Sep-05,116.71,118.48,116.57,118.00,3096100
9-Sep-05,115.50,116.28,115.40,116.17,2353500
8-Sep-05,114.73,115.70,114.41,115.16,2277000
7-Sep-05,114.59,115.05,114.33,114.91,2074900
6-Sep-05,113.79,114.92,113.63,114.59,2170500
2-Sep-05,113.30,113.79,112.73,113.21,1472600
1-Sep-05,111.70,114.44,111.60,113.12,3067900
31-Aug-05,109.84,111.50,109.84,111.18,2091700
30-Aug-05,109.90,110.00,108.86,109.84,1803700
29-Aug-05,109.50,110.41,109.28,110.15,1604600
26-Aug-05,110.50,110.70,109.03,109.75,1651800
25-Aug-05,110.24,110.75,109.00,110.50,1962300
24-Aug-05,111.79,112.71,109.99,109.99,2188300
23-Aug-05,111.50,112.00,111.07,111.80,1926800
22-Aug-05,111.80,112.41,111.08,111.70,1641500
19-Aug-05,111.12,111.84,110.95,111.27,1450300
18-Aug-05,110.89,111.33,110.22,110.85,2040200
17-Aug-05,111.85,112.07,110.21,111.13,4203000
16-Aug-05,114.55,114.87,112.00,112.08,2669000
15-Aug-05,113.25,114.82,112.98,114.67,2314300
12-Aug-05,113.18,114.35,112.90,113.65,3002500
11-Aug-05,112.08,114.28,111.94,114.14,4167700
10-Aug-05,111.98,113.82,111.82,112.03,4260500
9-Aug-05,110.03,111.62,110.02,111.48,3407800
8-Aug-05,110.03,110.96,109.65,109.91,2775700
5-Aug-05,108.75,109.80,108.25,109.70,3257400
4-Aug-05,110.00,110.07,108.75,109.25,2061900
3-Aug-05,109.08,111.10,108.77,110.87,3268300
2-Aug-05,107.25,109.68,107.25,109.52,2681200
1-Aug-05,107.60,108.27,106.69,107.12,2457500
29-Jul-05,109.42,109.50,107.44,107.48,2081300
28-Jul-05,109.20,109.90,108.10,109.67,2259300
27-Jul-05,107.95,109.18,107.28,109.15,2387100
26-Jul-05,108.53,108.72,107.57,107.72,1999900
25-Jul-05,109.07,109.73,108.31,108.32,1858600
22-Jul-05,107.94,109.24,107.68,109.13,2160300
21-Jul-05,109.25,109.64,107.88,108.25,3915500
20-Jul-05,107.75,109.98,107.73,109.61,4051200
19-Jul-05,108.65,109.88,108.62,109.72,3624500
18-Jul-05,107.95,108.68,107.49,108.24,2607800
15-Jul-05,108.25,108.79,107.77,108.50,2967200
14-Jul-05,108.95,109.20,108.22,108.55,3748000
13-Jul-05,107.32,108.46,107.24,108.00,3886800
12-Jul-05,107.00,108.68,107.00,107.24,4371400
11-Jul-05,105.66,107.46,105.62,107.31,4427600
8-Jul-05,104.10,105.84,103.68,105.65,3191900
7-Jul-05,102.35,104.21,102.02,104.10,4226100
6-Jul-05,103.03,104.07,103.03,103.55,4298100
5-Jul-05,102.25,103.70,102.16,103.18,2487700
1-Jul-05,102.17,103.64,102.17,102.71,2375700
30-Jun-05,103.28,103.46,101.77,102.02,3054200
29-Jun-05,104.21,104.45,102.61,102.79,3213800
28-Jun-05,103.50,104.96,103.30,103.96,3478100
27-Jun-05,103.00,103.69,102.00,103.20,3100000
24-Jun-05,102.16,103.70,101.93,103.67,5208600
23-Jun-05,102.30,103.13,101.90,102.02,3824000
22-Jun-05,102.67,103.40,102.34,102.47,3549600
21-Jun-05,103.00,103.80,102.56,102.64,3686300
20-Jun-05,103.37,103.85,102.66,103.25,3709100
17-Jun-05,102.75,104.24,102.30,103.80,6220100
16-Jun-05,98.70,103.30,98.70,102.65,10005300
15-Jun-05,98.60,99.63,97.81,99.19,6080700
14-Jun-05,99.65,100.17,98.25,98.30,4684000
13-Jun-05,98.78,99.77,98.41,99.26,4416700
10-Jun-05,100.13,100.13,98.68,99.05,1871100
9-Jun-05,98.85,100.36,98.61,99.95,4091100
8-Jun-05,99.10,99.23,98.35,98.35,3013700
7-Jun-05,98.60,99.47,98.28,98.40,3726000
6-Jun-05,96.75,98.78,96.43,98.42,3365800
3-Jun-05,97.55,98.13,96.66,97.30,3282800
2-Jun-05,98.00,98.48,97.23,97.67,3960200
1-Jun-05,97.40,99.78,96.71,98.64,6470500
31-May-05,94.99,97.57,94.75,97.50,7653300
27-May-05,96.95,96.97,95.16,95.50,6722500
26-May-05,98.05,98.16,96.04,96.60,7974000
25-May-05,99.70,99.70,97.23,97.25,6687300
24-May-05,100.50,100.50,98.70,99.58,4090900
23-May-05,101.65,101.65,100.30,100.69,3693300
20-May-05,99.95,101.20,99.55,101.08,3469100
19-May-05,99.23,100.50,99.23,100.12,3705700
18-May-05,98.50,99.97,98.50,99.58,5223900
17-May-05,97.50,98.62,97.25,98.35,5356100
16-May-05,97.82,99.29,97.80,98.42,4889000
13-May-05,100.20,100.20,96.42,97.82,9135500
12-May-05,103.50,103.73,99.34,100.22,7460800
11-May-05,102.55,104.04,101.97,103.75,5129400
10-May-05,104.22,104.27,101.81,102.11,6323000
9-May-05,104.48,105.54,104.22,105.50,3623300
6-May-05,105.75,106.18,104.50,104.68,3795600
5-May-05,106.80,107.29,104.56,105.30,4703000
4-May-05,105.20,107.15,104.65,106.27,5198800
3-May-05,103.55,104.90,103.05,104.37,5605200
2-May-05,105.48,105.85,103.00,104.46,6257800
29-Apr-05,107.13,107.28,104.50,106.79,4566500
28-Apr-05,106.95,107.89,105.94,106.23,3568500
27-Apr-05,105.65,108.16,105.21,107.76,3625700
26-Apr-05,105.74,107.19,105.12,105.72,3696800
25-Apr-05,104.55,106.41,104.55,105.74,3598400
22-Apr-05,105.00,105.75,103.21,104.19,7257700
21-Apr-05,105.55,106.92,103.45,105.11,7008200
20-Apr-05,106.70,106.89,104.07,104.33,5483100
19-Apr-05,107.50,107.92,106.66,106.69,4564300
18-Apr-05,106.69,107.99,106.30,107.35,3793300
15-Apr-05,108.35,109.07,106.49,106.49,5594600
14-Apr-05,110.15,110.40,108.43,108.49,4347100
13-Apr-05,111.77,112.00,109.73,110.01,4679200
12-Apr-05,111.55,112.47,110.14,111.76,5930800
11-Apr-05,113.45,113.81,111.92,112.09,3590800
8-Apr-05,113.25,114.25,112.78,112.93,3789500
7-Apr-05,112.50,113.93,112.20,113.53,4711200
6-Apr-05,110.95,112.64,110.79,112.50,5271800
5-Apr-05,110.95,111.90,110.45,110.59,4652100
4-Apr-05,109.15,111.33,108.58,111.00,6113400
1-Apr-05,110.74,111.06,108.31,109.30,5581300
31-Mar-05,110.00,110.26,109.06,109.99,3781000
30-Mar-05,108.19,110.70,108.19,109.80,4036700
29-Mar-05,109.68,110.63,108.37,108.45,3829300
28-Mar-05,108.95,109.99,108.55,109.68,2542900
24-Mar-05,108.78,109.50,108.37,108.40,2902100
23-Mar-05,107.60,108.92,107.50,108.06,4437800
22-Mar-05,109.75,110.99,107.67,107.99,5682200
21-Mar-05,110.10,110.84,109.60,109.60,3938600
18-Mar-05,109.70,110.70,109.56,109.98,7496400
17-Mar-05,109.97,111.24,108.45,110.04,5496600
16-Mar-05,110.50,110.58,108.60,109.97,3145200
15-Mar-05,111.70,111.90,110.42,110.54,3074800
14-Mar-05,109.81,110.75,109.06,110.00,2694400
11-Mar-05,111.34,111.55,108.91,109.55,2951600
10-Mar-05,111.45,112.00,110.82,111.33,2426700
9-Mar-05,112.50,112.50,110.82,110.87,2697200
8-Mar-05,112.80,113.17,112.10,112.63,2702600
7-Mar-05,111.95,113.12,111.53,112.80,2542700
4-Mar-05,110.20,112.83,110.03,111.53,3103600
3-Mar-05,110.40,110.86,109.00,109.41,2054400
2-Mar-05,109.25,111.32,109.22,109.73,2215400
1-Mar-05,108.39,110.76,108.39,110.02,2496700
28-Feb-05,110.00,110.11,108.35,108.80,2618600
25-Feb-05,108.73,110.25,108.53,110.10,2232700
24-Feb-05,108.65,109.21,108.13,108.50,1987300
23-Feb-05,108.62,109.41,108.17,109.11,2542200
22-Feb-05,108.05,109.26,107.52,107.86,2504200
18-Feb-05,110.65,110.80,108.60,109.00,3312000
17-Feb-05,112.60,112.81,110.54,110.60,2339100
16-Feb-05,112.35,112.62,111.61,112.27,2216100
15-Feb-05,112.50,113.19,112.25,112.71,2453700
14-Feb-05,112.78,113.38,111.69,111.97,2236500
11-Feb-05,112.78,113.93,112.07,112.77,3938700
10-Feb-05,111.80,112.98,111.75,112.77,3585000
9-Feb-05,111.53,113.35,111.35,111.45,4583200
8-Feb-05,109.97,111.93,109.91,111.55,4214600
7-Feb-05,110.02,110.21,109.33,109.59,2678900
4-Feb-05,108.74,110.33,108.71,110.02,3689200
3-Feb-05,108.40,108.94,108.20,108.74,2906900
2-Feb-05,108.15,108.97,107.99,108.59,2847700
1-Feb-05,107.65,108.94,107.30,108.40,3341600
31-Jan-05,107.38,107.97,107.15,107.85,3826200
28-Jan-05,104.65,106.71,104.00,106.12,5795100
27-Jan-05,103.37,104.34,103.01,104.00,3478400
26-Jan-05,103.18,103.52,101.79,103.26,3795100
25-Jan-05,104.10,104.70,102.61,102.86,3357000
24-Jan-05,103.33,104.54,103.04,103.24,3876900
21-Jan-05,103.20,104.54,102.79,103.33,4581600
20-Jan-05,103.50,103.77,102.88,103.40,3249400
19-Jan-05,104.33,104.72,103.81,104.06,3503100
18-Jan-05,103.60,105.18,103.60,105.00,3209000
14-Jan-05,103.10,104.35,102.94,104.22,2761000
13-Jan-05,102.80,103.96,102.78,102.94,3255500
12-Jan-05,104.10,104.26,102.41,103.27,3951900
11-Jan-05,104.05,104.68,103.40,104.17,3125700
10-Jan-05,104.28,105.43,104.27,104.98,2665800
7-Jan-05,105.23,105.46,104.40,104.78,3074600
6-Jan-05,103.96,105.25,103.91,105.23,3587700
5-Jan-05,103.75,104.98,103.58,103.80,3649100
4-Jan-05,104.80,105.20,103.91,104.27,5120700
3-Jan-05,104.90,105.25,104.34,104.95,4222100
31-Dec-04,104.92,105.00,104.04,104.04,1481600
30-Dec-04,104.90,105.59,104.78,104.92,1627400
29-Dec-04,104.90,105.16,104.33,104.65,1585000
28-Dec-04,104.20,105.21,104.20,105.15,1802800
27-Dec-04,104.95,105.04,103.80,104.20,1715600
23-Dec-04,104.65,105.41,104.35,104.35,2010900
22-Dec-04,104.45,105.50,104.23,104.40,3496800
21-Dec-04,104.00,105.19,103.68,105.01,5237000
20-Dec-04,103.76,105.03,103.07,103.79,4782700
17-Dec-04,104.00,105.59,103.00,103.75,7843100
16-Dec-04,106.20,107.00,104.70,105.40,8056700
15-Dec-04,109.65,110.41,108.66,109.25,4821600
14-Dec-04,110.45,110.45,109.65,109.88,4167900
13-Dec-04,109.95,110.88,109.44,110.45,4102800
10-Dec-04,108.50,109.93,107.24,109.40,3894300
9-Dec-04,106.69,107.82,106.19,107.49,2581600
8-Dec-04,106.53,107.68,105.99,106.68,3028700
7-Dec-04,107.72,107.79,106.09,106.09,2273700
6-Dec-04,107.05,107.73,106.35,107.17,2334600
3-Dec-04,106.60,107.08,105.51,106.47,2724900
2-Dec-04,106.02,107.46,105.87,106.60,3499000
1-Dec-04,105.25,106.15,104.96,106.00,3011300
30-Nov-04,104.55,105.31,104.54,104.76,2953100
29-Nov-04,105.43,105.59,104.51,105.08,2729800
26-Nov-04,104.95,105.40,104.83,104.84,796200
24-Nov-04,104.10,105.22,104.10,105.00,2426400
23-Nov-04,103.75,104.07,103.08,103.81,2627200
22-Nov-04,102.75,103.90,102.14,103.42,2335700
19-Nov-04,104.77,104.77,101.91,103.04,3569100
18-Nov-04,104.90,104.98,104.12,104.83,2086700
17-Nov-04,104.05,105.40,103.94,104.71,3665700
16-Nov-04,104.63,104.63,103.42,103.72,3667200
15-Nov-04,104.85,105.10,103.65,104.62,3205800
12-Nov-04,103.45,104.90,103.27,104.66,4432000
11-Nov-04,101.25,103.30,101.21,103.00,3964300
10-Nov-04,100.91,101.33,100.38,100.75,2612000
9-Nov-04,100.22,101.28,99.89,100.87,2826000
8-Nov-04,100.40,100.80,99.78,100.21,2800900
5-Nov-04,100.50,101.74,99.35,100.85,5097400
4-Nov-04,99.37,100.55,98.45,100.00,4381100
3-Nov-04,100.01,100.50,98.68,99.37,4332400
2-Nov-04,98.85,99.73,98.50,98.55,4268400
1-Nov-04,98.20,98.91,97.80,98.32,2479500
29-Oct-04,97.43,98.45,97.43,98.38,3780800
28-Oct-04,96.10,98.14,95.80,97.43,5314900
27-Oct-04,93.28,96.30,93.00,96.10,4598100
26-Oct-04,92.80,94.78,92.80,93.76,3417300
25-Oct-04,91.75,92.71,91.11,92.42,3019600
22-Oct-04,93.02,93.74,92.01,92.70,3515200
21-Oct-04,92.00,93.85,91.98,93.47,4022300
20-Oct-04,92.11,92.69,90.74,92.34,3927600
19-Oct-04,94.25,95.00,92.60,93.06,4121000
18-Oct-04,94.16,94.45,93.09,94.25,2571600
15-Oct-04,93.70,94.32,93.09,94.16,3155900
14-Oct-04,94.00,94.16,92.40,92.93,3915000
13-Oct-04,95.00,95.25,94.19,94.72,2923400
12-Oct-04,93.25,94.80,93.24,94.59,2612100
11-Oct-04,94.80,94.91,94.04,94.14,1615500
8-Oct-04,94.85,95.50,93.91,94.24,3026200
7-Oct-04,95.00,95.42,94.36,94.85,2750900
6-Oct-04,94.07,95.66,93.75,95.53,3365500
5-Oct-04,94.95,95.10,93.79,94.07,3968400
4-Oct-04,94.80,95.45,94.44,94.87,3635900
1-Oct-04,93.46,94.69,93.34,93.92,3184500
30-Sep-04,93.35,93.57,92.45,93.24,2648800
29-Sep-04,93.06,93.47,92.40,93.28,2955700
28-Sep-04,92.75,93.24,91.77,93.06,2800400
27-Sep-04,93.48,93.49,92.12,92.75,3386800
24-Sep-04,93.67,93.77,92.84,93.48,2608900
23-Sep-04,92.50,93.64,92.50,93.07,4205600
22-Sep-04,93.08,94.18,92.50,93.39,6428400
21-Sep-04,93.00,94.96,92.75,94.90,6098500
20-Sep-04,91.00,92.12,90.97,91.68,2962000
17-Sep-04,93.29,93.46,91.81,92.05,2872500
16-Sep-04,92.65,93.62,92.40,93.16,2530000
15-Sep-04,94.00,94.01,92.41,92.41,2760700
14-Sep-04,93.28,94.25,92.90,94.10,2891100
13-Sep-04,93.40,93.60,92.77,93.60,2934200
10-Sep-04,91.87,93.23,91.70,93.13,2843900
9-Sep-04,92.10,92.16,90.61,91.87,3063900
8-Sep-04,92.29,92.55,91.36,91.44,2781000
7-Sep-04,91.20,92.78,91.06,92.23,3903100
3-Sep-04,91.06,91.72,90.00,90.20,1619200
2-Sep-04,89.20,91.30,88.89,91.06,2347400
1-Sep-04,89.85,90.50,88.95,89.19,1854400
31-Aug-04,89.56,89.81,88.46,89.65,2249800
30-Aug-04,90.23,90.35,89.01,89.15,1811100
27-Aug-04,91.12,91.20,90.17,90.48,1638300
26-Aug-04,89.93,91.57,89.76,91.12,3359300
25-Aug-04,87.78,90.25,87.56,90.03,4082000
24-Aug-04,88.15,88.37,87.46,87.53,2361100
23-Aug-04,87.81,88.34,87.28,87.50,4170300
20-Aug-04,86.60,88.07,86.38,87.81,2644200
19-Aug-04,87.31,87.69,85.95,86.60,2657400
18-Aug-04,86.30,87.50,86.06,87.44,2977600
17-Aug-04,86.59,87.25,86.24,86.39,3122600
16-Aug-04,84.25,86.29,84.25,85.82,2978400
13-Aug-04,83.86,84.25,83.29,84.25,2536300
12-Aug-04,84.65,85.20,83.40,83.86,4633800
11-Aug-04,84.80,85.60,84.18,84.65,3703800
10-Aug-04,84.70,85.53,84.27,85.31,5438500
9-Aug-04,84.25,85.20,84.03,84.55,2914400
6-Aug-04,85.00,86.15,84.20,84.55,5065000
5-Aug-04,88.10,88.10,85.69,85.80,3202800
4-Aug-04,87.35,88.45,86.75,87.65,3456800
3-Aug-04,88.40,89.06,87.48,87.68,2713700
2-Aug-04,87.78,88.64,87.33,88.44,3019700
30-Jul-04,89.05,89.36,87.71,88.19,3713300
29-Jul-04,89.65,90.05,89.08,89.69,3534800
28-Jul-04,88.27,89.30,87.33,88.71,4267100
27-Jul-04,87.03,88.98,87.02,88.79,4126800
26-Jul-04,87.72,88.19,86.63,87.03,3792200
23-Jul-04,86.81,88.20,86.81,87.55,3091600
22-Jul-04,87.02,88.50,85.72,87.76,4858800
21-Jul-04,89.70,90.70,87.36,87.42,4514300
20-Jul-04,87.25,89.85,87.21,89.70,4113800
19-Jul-04,87.50,88.13,86.67,87.50,3306600
16-Jul-04,89.53,89.58,87.15,87.25,3557800
15-Jul-04,90.20,90.21,88.11,88.33,3899200
14-Jul-04,89.56,91.48,89.54,89.89,3347400
13-Jul-04,90.00,90.85,89.19,90.36,3723000
12-Jul-04,90.05,90.80,88.80,90.66,3506900
9-Jul-04,90.70,90.98,90.01,90.05,2518100
8-Jul-04,89.90,91.23,89.83,90.00,3472600
7-Jul-04,91.60,91.80,90.42,90.57,4498900
6-Jul-04,92.61,92.96,91.89,92.20,2579300
2-Jul-04,93.85,93.97,92.50,93.61,3325400
1-Jul-04,94.17,94.35,92.68,93.65,4568600
30-Jun-04,94.00,94.85,93.56,94.16,4135000
29-Jun-04,93.00,94.20,92.78,94.00,3343800
28-Jun-04,95.15,95.15,92.81,93.26,4373400
25-Jun-04,93.20,94.85,92.94,94.55,8035300
24-Jun-04,92.25,94.17,91.75,93.19,5479200
23-Jun-04,91.00,91.99,90.53,91.72,6128300
22-Jun-04,88.35,91.16,87.68,90.60,8173400
21-Jun-04,89.89,90.00,88.60,88.79,3203500
18-Jun-04,89.00,90.25,88.70,89.18,3785900
17-Jun-04,89.25,89.65,88.53,89.34,3484900
16-Jun-04,90.49,90.98,89.39,89.98,4131100
15-Jun-04,92.18,92.41,89.98,90.21,5308300
14-Jun-04,92.15,92.15,90.64,91.53,3039800
10-Jun-04,93.01,93.01,92.14,93.01,1692000
9-Jun-04,94.01,94.07,92.37,93.00,1996400
8-Jun-04,93.58,94.10,92.64,94.00,2948800
7-Jun-04,92.35,93.72,92.06,93.58,3489000
4-Jun-04,91.50,91.99,91.23,91.52,3162900
3-Jun-04,91.78,91.80,90.27,90.55,4217000
2-Jun-04,93.00,93.01,91.65,91.77,4309600
1-Jun-04,93.80,93.90,91.75,93.00,4015700
28-May-04,93.29,93.95,92.99,93.91,2414600
27-May-04,94.20,94.30,92.16,93.29,4649900
26-May-04,93.03,93.75,92.50,93.39,2960300
25-May-04,91.73,93.26,90.80,93.11,3914000
24-May-04,92.45,93.12,91.35,91.73,3682100
21-May-04,92.62,93.25,91.45,91.74,4023000
20-May-04,93.05,93.74,92.12,92.40,3904600
19-May-04,94.75,94.82,92.60,92.68,4750300
18-May-04,93.10,94.01,92.52,93.31,3298300
17-May-04,92.80,93.19,91.45,92.68,4510400
14-May-04,94.12,94.62,92.60,94.01,4563600
13-May-04,93.12,94.69,92.65,93.45,4613500
12-May-04,91.85,93.07,90.23,92.92,6629300
11-May-04,92.25,93.11,91.63,93.11,5261600
10-May-04,90.75,92.13,90.08,92.10,6824700
7-May-04,94.50,95.50,92.88,93.04,5473500
6-May-04,95.15,95.54,93.83,95.15,5466200
5-May-04,97.50,98.25,95.74,96.15,4804600
4-May-04,97.75,98.50,96.78,97.37,3863100
3-May-04,96.95,97.56,96.21,96.92,3263700
30-Apr-04,98.51,99.00,96.31,96.50,3457900
29-Apr-04,98.92,99.84,97.60,98.26,3883600
28-Apr-04,100.25,100.25,98.40,98.40,3243600
27-Apr-04,100.55,102.07,100.55,100.91,1886000
26-Apr-04,101.00,102.27,100.96,101.15,2206600
23-Apr-04,101.05,101.07,99.81,100.41,3026700
22-Apr-04,100.01,102.35,100.00,101.80,3699200
21-Apr-04,100.25,100.65,99.15,100.00,4023300
20-Apr-04,102.65,103.07,99.91,99.91,2761000
19-Apr-04,103.25,103.30,101.75,102.48,2496000
16-Apr-04,102.25,103.70,101.82,103.36,3305800
15-Apr-04,101.65,102.73,100.23,101.73,3758800
14-Apr-04,102.00,102.55,100.49,101.41,5503400
13-Apr-04,105.82,106.19,102.75,103.12,3959600
12-Apr-04,105.80,106.14,105.70,105.82,1764300
8-Apr-04,106.40,106.48,105.25,105.70,3007100
7-Apr-04,105.37,105.77,104.78,105.25,2253900
6-Apr-04,105.70,105.99,104.67,105.58,2920000
5-Apr-04,105.95,106.30,105.14,105.70,2867600
2-Apr-04,106.92,108.42,104.84,105.95,3947900
1-Apr-04,104.24,106.25,104.24,106.00,3336000
31-Mar-04,104.27,104.66,103.69,104.35,2465600
30-Mar-04,103.70,104.65,103.32,104.26,3066700
29-Mar-04,105.78,105.78,103.50,104.22,3599100
26-Mar-04,101.85,104.22,101.51,103.75,4524800
25-Mar-04,100.00,101.98,99.60,101.85,4825600
24-Mar-04,101.99,101.99,98.25,99.24,6779100
23-Mar-04,102.50,103.75,101.39,101.39,6875200
22-Mar-04,102.60,102.60,99.84,101.30,4644500
19-Mar-04,103.11,104.32,102.66,102.66,2970500
18-Mar-04,103.85,104.08,102.40,103.70,3202800
17-Mar-04,103.57,104.54,102.44,104.01,3260800
16-Mar-04,103.50,104.74,102.26,103.06,4362200
15-Mar-04,104.80,104.81,102.35,102.82,3251800
12-Mar-04,104.15,105.12,103.42,104.93,3165800
11-Mar-04,103.56,105.19,102.90,102.99,3415200
10-Mar-04,105.76,105.90,103.30,103.55,3446700
9-Mar-04,107.35,107.35,105.05,105.76,3069800
8-Mar-04,109.06,109.29,107.17,107.35,2850700
5-Mar-04,107.32,109.28,107.08,109.05,3857800
4-Mar-04,107.03,108.85,106.83,108.52,3629800
3-Mar-04,106.40,106.76,105.54,106.51,3031800
2-Mar-04,106.90,107.88,106.40,106.40,2990600
1-Mar-04,106.85,108.00,106.71,107.35,2839500
27-Feb-04,106.79,107.80,105.61,105.87,3498100
26-Feb-04,105.83,106.49,104.49,106.29,2158000
25-Feb-04,104.90,106.00,104.44,105.82,2809700
24-Feb-04,105.65,106.20,104.00,104.32,3538300
23-Feb-04,106.57,107.44,105.92,106.67,2723600
20-Feb-04,106.35,107.00,105.40,106.52,2800100
19-Feb-04,107.10,107.48,105.56,105.77,2106000
18-Feb-04,107.16,108.00,106.28,106.90,2404700
17-Feb-04,106.65,107.82,106.57,106.92,2567900
13-Feb-04,107.35,107.90,105.03,105.85,4099200
12-Feb-04,106.75,107.80,106.50,107.40,3934400
11-Feb-04,103.60,107.26,103.47,107.09,7207900
10-Feb-04,102.17,102.44,101.43,102.18,2552600
9-Feb-04,101.34,102.47,100.87,101.87,2518000
6-Feb-04,99.29,101.56,99.14,101.34,3196000
5-Feb-04,99.77,100.17,98.43,98.84,2802100
4-Feb-04,101.15,101.20,99.70,99.75,3090400
3-Feb-04,99.77,101.36,99.20,101.15,3660600
2-Feb-04,99.23,100.46,98.47,99.81,3413500
30-Jan-04,99.41,100.43,98.82,99.55,2973300
29-Jan-04,99.25,99.69,97.81,99.40,3957600
28-Jan-04,101.30,101.50,97.81,98.30,4050300
27-Jan-04,102.19,102.75,100.80,101.05,3225700
26-Jan-04,99.42,102.49,99.35,102.28,4070100
23-Jan-04,100.68,101.08,98.79,99.50,3716400
22-Jan-04,101.07,101.87,100.40,100.68,3869100
21-Jan-04,100.30,101.50,99.38,101.50,3290700
20-Jan-04,101.00,101.55,99.60,100.40,3041800
16-Jan-04,101.15,101.59,100.03,100.48,6019500
15-Jan-04,99.39,102.00,99.39,101.14,8290000
14-Jan-04,97.50,99.50,97.46,99.38,4168700
13-Jan-04,97.85,97.95,97.04,97.67,3201200
12-Jan-04,97.60,97.85,96.45,97.78,2831100
9-Jan-04,98.74,98.75,97.29,97.50,3269100
8-Jan-04,98.73,98.98,97.70,98.75,3729200
7-Jan-04,96.76,98.86,96.45,98.63,4420500
6-Jan-04,97.00,97.67,96.38,96.60,4072300
5-Jan-04,97.30,97.94,96.15,97.18,4679500
2-Jan-04,98.80,99.09,96.58,97.13,3032100
31-Dec-03,99.57,99.58,98.00,98.73,2831400
30-Dec-03,100.00,100.00,98.77,99.16,1763300
29-Dec-03,98.48,99.75,98.20,99.58,2440300
26-Dec-03,97.55,98.43,97.55,97.94,887100
24-Dec-03,97.82,97.95,97.45,97.55,978000
23-Dec-03,98.55,98.80,98.15,98.22,2255800
22-Dec-03,96.38,98.43,96.35,98.15,3615700
19-Dec-03,97.50,97.50,95.84,96.38,5116200
18-Dec-03,99.00,99.90,95.73,97.35,5582700
17-Dec-03,97.03,98.50,96.77,98.35,4082900
16-Dec-03,97.76,98.40,96.91,97.52,3622400
15-Dec-03,99.93,100.00,97.75,97.75,3161300
12-Dec-03,98.50,99.36,97.97,99.15,1718700
11-Dec-03,97.97,99.11,97.45,98.34,2308000
10-Dec-03,98.20,99.50,97.24,97.60,2995400
9-Dec-03,98.80,98.90,97.60,98.20,2406100
8-Dec-03,97.80,98.80,97.45,98.80,1822000
5-Dec-03,98.73,99.31,97.60,98.03,2547700
4-Dec-03,99.38,99.50,98.32,98.73,2085300
3-Dec-03,98.25,100.00,97.90,99.29,4413100
2-Dec-03,98.00,98.75,97.26,97.40,3052300
1-Dec-03,96.23,97.77,96.23,97.48,3380600
28-Nov-03,96.67,97.10,95.76,96.08,1039000
26-Nov-03,96.70,96.70,95.37,96.67,2020600
25-Nov-03,95.80,96.64,95.59,96.25,3010700
24-Nov-03,93.95,95.09,93.50,94.92,2514900
21-Nov-03,92.35,93.30,92.09,92.97,3075100
20-Nov-03,93.75,93.93,91.00,91.76,3670200
19-Nov-03,93.30,94.02,93.20,93.93,2706300
18-Nov-03,95.00,95.05,93.35,93.73,2454300
17-Nov-03,93.81,94.70,93.14,94.25,3127500
14-Nov-03,96.09,96.69,93.45,93.80,3373100
13-Nov-03,96.71,96.71,94.52,96.02,1985600
12-Nov-03,95.95,96.85,95.68,96.70,2187700
11-Nov-03,96.09,96.35,95.45,96.10,1800800
10-Nov-03,96.98,96.98,95.58,96.08,3074500
7-Nov-03,96.53,97.39,96.20,96.98,3534800
6-Nov-03,95.47,96.69,94.65,96.53,3293700
5-Nov-03,95.95,96.25,94.26,95.47,4026300
4-Nov-03,96.20,96.20,94.71,95.95,3013400
3-Nov-03,94.65,96.80,94.55,96.19,5130800
31-Oct-03,93.43,94.89,93.43,93.90,3554600
30-Oct-03,93.50,94.00,93.17,93.43,4345300
29-Oct-03,92.99,93.16,92.00,92.65,5160200
28-Oct-03,88.95,92.25,88.69,92.25,6882000
27-Oct-03,87.50,88.52,86.80,88.19,4329000
24-Oct-03,87.00,87.00,85.01,85.82,3395700
23-Oct-03,86.22,87.92,86.02,87.00,3816200
22-Oct-03,86.50,86.85,86.04,86.47,3390200
21-Oct-03,87.02,88.91,87.02,87.62,3018200
20-Oct-03,87.00,87.23,85.94,87.01,3229200
17-Oct-03,88.03,88.55,86.73,87.17,3338500
16-Oct-03,88.25,88.61,87.65,87.99,3880300
